,Unnamed: 0,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
5403,10807,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Brasserie de SaintSylvestre SA,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"3,599999921"
5404,10809,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Brasserie de SaintSylvestre SA,million litres,2019.0,"Tue, 31 December 2019",7.0,"3,719999993"
5405,10811,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Brasserie de SaintSylvestre SA,million litres,2020.0,31 12 2020,8.0,"3,92000018"
5406,10813,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Brasserie de SaintSylvestre SA,million litres,2021.0,31-12-21,9.0,"4,099999768"
5407,10815,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Abbaye Notre Dame dOrval,million litres,2016.0,"Saturday, 31 Dec 2016",4.0,"3,810203517"
5408,10817,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Abbaye Notre Dame dOrval,million litres,2017.0,31-12-17,5.0,"3,818323241"
5409,10819,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Abbaye Notre Dame dOrval,million litres,2018.0,31-Dec-18,6.0,"3,821830258"
5410,10821,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Abbaye Notre Dame dOrval,million litres,2019.0,31-12-19,7.0,"3,922290927"
5411,10823,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Abbaye Notre Dame dOrval,million litres,2020.0,"Thu, 31 December 2020",8.0,"4,028893052"
5412,10825,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Abbaye Notre Dame dOrval,million litres,2021.0,31 12 2021,9.0,"4,091050169"
5413,10827,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Bavick NV,million litres,2016.0,31-12-16,4.0,"3,762141428"
5414,10829,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Bavick NV,million litres,2017.0,31-Dec-17,5.0,"3,664626121"
5415,10831,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Bavick NV,million litres,2018.0,31-12-18,6.0,"3,603510463"
5416,10833,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Bavick NV,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"3,476189488"
5417,10835,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Bavick NV,million litres,2020.0,31-12-20,8.0,"3,418935771"
5418,10837,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Bavick NV,million litres,2021.0,31 12 2021,9.0,"3,422719603"
5419,10839,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,PrivatBrauerei Schmucker GmbH  Co KG,million litres,2016.0,31-12-16,4.0,"3,567600137"
5420,10841,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,PrivatBrauerei Schmucker GmbH  Co KG,million litres,2017.0,31-Dec-17,5.0,"3,52300489"
5421,10843,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,PrivatBrauerei Schmucker GmbH  Co KG,million litres,2018.0,31 12 2018,6.0,"3,540619982"
5422,10845,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,PrivatBrauerei Schmucker GmbH  Co KG,million litres,2019.0,31-12-19,7.0,"3,418468812"
5423,10847,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,PrivatBrauerei Schmucker GmbH  Co KG,million litres,2020.0,31-Dec-20,8.0,"3,346681084"
5424,10849,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,PrivatBrauerei Schmucker GmbH  Co KG,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"3,287110062"
5425,10851,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,G  J Greenall Group Ltd,million litres,2016.0,31 12 2016,4.0,"2,8499999"
5426,10853,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,G  J Greenall Group Ltd,million litres,2017.0,31-Dec-17,5.0,"2,769999947"
5427,10855,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,G  J Greenall Group Ltd,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"2,676333867"
5428,10857,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,G  J Greenall Group Ltd,million litres,2019.0,31-12-19,7.0,"2,622807156"
5429,10859,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,G  J Greenall Group Ltd,million litres,2020.0,31-12-20,8.0,"2,592760394"
5430,10861,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,G  J Greenall Group Ltd,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"2,558017134"
5431,10863,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Palm NV Brouwerij,million litres,2016.0,31-Dec-16,4.0,"47,47540387"
5432,10865,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Palm NV Brouwerij,million litres,2017.0,31-12-17,5.0,"45,88841559"
5433,10867,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Palm NV Brouwerij,million litres,2018.0,31-12-18,6.0,"43,96562973"
5434,10869,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Palm NV Brouwerij,million litres,2019.0,31 12 2019,7.0,"41,05333422"
5435,10871,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Palm NV Brouwerij,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"4,628822817"
5436,10873,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2016.0,31-Dec-16,4.0,"6,408150133"
5437,10875,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2017.0,31 12 2017,5.0,"3,075735939"
5438,10877,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"0,996075002"
5439,10879,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2019.0,31-12-19,7.0,"0,970000032"
5440,10881,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2020.0,31-12-20,8.0,"0,960863159"
5441,10883,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,SABMiller Plc,million litres,2016.0,31-Dec-16,4.0,"26,08893268"
5442,10885,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,SABMiller Plc,million litres,2017.0,31-Dec-17,5.0,"25,38153967"
5443,10887,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,SABMiller Plc,million litres,2018.0,31-12-18,6.0,"25,64979025"
5444,10889,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,SABMiller Plc,million litres,2019.0,31-Dec-19,7.0,"37,67937849"
5445,10891,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Meantime Brewing Co Ltd,million litres,2016.0,31-Dec-16,4.0,"1,996235764"
5446,10893,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Meantime Brewing Co Ltd,million litres,2017.0,31-Dec-17,5.0,"3,932584174"
5447,10895,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Meantime Brewing Co Ltd,million litres,2018.0,31-12-18,6.0,"6,99999992"
5448,10897,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,DomBrauerei AG,million litres,2016.0,"Sat, 31 December 2016",4.0,"15,4839603"
5449,10899,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,DomBrauerei AG,million litres,2017.0,31-12-17,5.0,"15,08911924"
5450,10901,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Private Label,million litres,2016.0,"Sat, 31 December 2016",4.0,"161,4431995"
5451,10903,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Private Label,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"155,1819323"
5452,10905,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Private Label,million litres,2018.0,"Mon, 31 December 2018",6.0,"150,2868405"
5453,10907,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Private Label,million litres,2019.0,31 12 2019,7.0,"146,3225204"
5454,10909,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Private Label,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"145,1278882"
5455,10911,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Private Label,million litres,2021.0,31-Dec-21,9.0,"146,1731218"
5456,10913,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Others,million litres,2016.0,31-Dec-16,4.0,"893,2847559"
5457,10915,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Others,million litres,2017.0,"Sun, 31 December 2017",5.0,"866,9705248"
5458,10917,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Others,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"860,3193564"
5459,10919,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Others,million litres,2019.0,"Tue, 31 December 2019",7.0,"876,562328"
5460,10921,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Others,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"897,337288"
5461,10923,7.0,Alcoholic Drinks,9.0,2.0,Total Volume,Others,million litres,2021.0,31 12 2021,9.0,"893,7333189"
5462,10925,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Heineken NV,million litres,2016.0,"Sat, 31 December 2016",4.0,"4816,683262"
5463,10927,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Heineken NV,million litres,2017.0,31-12-17,5.0,"4724,658081"
5464,10929,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Heineken NV,million litres,2018.0,31-12-18,6.0,"4783,455812"
5465,10931,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Heineken NV,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"4841,522935"
5466,10933,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Heineken NV,million litres,2020.0,"Thu, 31 December 2020",8.0,"4911,899627"
5467,10935,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Heineken NV,million litres,2021.0,31-12-21,9.0,"4978,18146"
5468,10937,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Carlsberg AS,million litres,2016.0,31 12 2016,4.0,"2834,974733"
5469,10939,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Carlsberg AS,million litres,2017.0,31 12 2017,5.0,"2824,905199"
5470,10941,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Carlsberg AS,million litres,2018.0,31 12 2018,6.0,"2954,126407"
5471,10943,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Carlsberg AS,million litres,2019.0,31 12 2019,7.0,"2894,933338"
5472,10945,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Carlsberg AS,million litres,2020.0,31 12 2020,8.0,"2929,070694"
5473,10947,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Carlsberg AS,million litres,2021.0,31 12 2021,9.0,"2942,519858"
5474,10949,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,AnheuserBusch InBev NV,million litres,2016.0,31-12-16,4.0,"2666,774946"
5475,10951,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,AnheuserBusch InBev NV,million litres,2017.0,31-12-17,5.0,"2687,067494"
5476,10953,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,AnheuserBusch InBev NV,million litres,2018.0,"Mon, 31 December 2018",6.0,"2690,766974"
5477,10955,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,AnheuserBusch InBev NV,million litres,2019.0,31 12 2019,7.0,"2708,523539"
5478,10957,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,AnheuserBusch InBev NV,million litres,2020.0,31 12 2020,8.0,"2829,85131"
5479,10959,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,AnheuserBusch InBev NV,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"2828,965698"
5480,10961,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,OetkerGruppe,million litres,2016.0,31-12-16,4.0,"1197,827381"
5481,10963,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,OetkerGruppe,million litres,2017.0,"Sun, 31 December 2017",5.0,"1193,4985"
5482,10965,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,OetkerGruppe,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"1205,877939"
5483,10967,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,OetkerGruppe,million litres,2019.0,31 12 2019,7.0,"1207,719427"
5484,10969,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,OetkerGruppe,million litres,2020.0,"Thu, 31 December 2020",8.0,"1213,754618"
5485,10971,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,OetkerGruppe,million litres,2021.0,31-12-21,9.0,"1228,895041"
5486,10973,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Grupo MahouSan Miguel SA,million litres,2016.0,"Sat, 31 December 2016",4.0,"1036,732273"
5487,10975,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Grupo MahouSan Miguel SA,million litres,2017.0,31 12 2017,5.0,"1013,621055"
5488,10977,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Grupo MahouSan Miguel SA,million litres,2018.0,31 12 2018,6.0,"1043,162168"
5489,10979,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Grupo MahouSan Miguel SA,million litres,2019.0,31 12 2019,7.0,"1093,648898"
5490,10981,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Grupo MahouSan Miguel SA,million litres,2020.0,31 12 2020,8.0,"1121,743184"
5491,10983,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Grupo MahouSan Miguel SA,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"1142,198133"
5492,10985,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Dragonyte Brewery,million litres,2016.0,31-12-16,4.0,"890,3542191"
5493,10987,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Dragonyte Brewery,million litres,2017.0,31-Dec-17,5.0,"884,220042"
5494,10989,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Dragonyte Brewery,million litres,2018.0,31-12-18,6.0,"912,9338445"
5495,10991,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Dragonyte Brewery,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"923,9605264"
5496,10993,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Dragonyte Brewery,million litres,2020.0,31-12-20,8.0,"1004,370295"
5497,10995,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Dragonyte Brewery,million litres,2021.0,31-12-21,9.0,"997,4008372"
5498,10997,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asahi Group Holdings Ltd,million litres,2016.0,31-Dec-16,4.0,"2,126975995"
5499,10999,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asahi Group Holdings Ltd,million litres,2017.0,31-Dec-17,5.0,"2,18121412"
5500,11001,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asahi Group Holdings Ltd,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"2,418674887"
5501,11003,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asahi Group Holdings Ltd,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"2,749249862"
5502,11005,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asahi Group Holdings Ltd,million litres,2020.0,31-Dec-20,8.0,"703,0943592"
5503,11007,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asahi Group Holdings Ltd,million litres,2021.0,31 12 2021,9.0,"712,4061933"
5504,11009,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2016.0,31-12-16,4.0,"761,4675147"
5505,11011,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2017.0,31 12 2017,5.0,"733,8950963"
5506,11013,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"728,6451579"
5507,11015,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"716,2419007"
5508,11017,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2020.0,31-12-20,8.0,"709,4471484"
5509,11019,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2021.0,31-Dec-21,9.0,"703,7985351"
5510,11021,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2016.0,31-Dec-16,4.0,"542,5956542"
5511,11023,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2017.0,31 12 2017,5.0,"543,1928992"
5512,11025,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"556,6815804"
5513,11027,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"558,8395334"
5514,11029,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2020.0,31 12 2020,8.0,"560,7302216"
5515,11031,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"562,5100664"
5516,11033,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Anadolu Group,million litres,2016.0,31-12-16,4.0,"834,6473688"
5517,11035,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Anadolu Group,million litres,2017.0,31 12 2017,5.0,"712,5841701"
5518,11037,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Anadolu Group,million litres,2018.0,31-12-18,6.0,"619,5296062"
5519,11039,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Anadolu Group,million litres,2019.0,31-12-19,7.0,"579,6299371"
5520,11041,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Anadolu Group,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"524,7541883"
5521,11043,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Anadolu Group,million litres,2021.0,31-12-21,9.0,"518,2954233"
5522,11045,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2016.0,31-12-16,4.0,"578,7029491"
5523,11047,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2017.0,31 12 2017,5.0,"566,5914566"
5524,11049,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2018.0,31-12-18,6.0,"549,1915311"
5525,11051,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2019.0,31 12 2019,7.0,"524,7791821"
5526,11053,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2020.0,31-12-20,8.0,"508,7222387"
5527,11055,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"488,8233191"
5528,11057,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2016.0,31 12 2016,4.0,"416,7997241"
5529,11059,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2017.0,31-12-17,5.0,"416,1944837"
5530,11061,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2018.0,31-12-18,6.0,"433,6260085"
5531,11063,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2019.0,31 12 2019,7.0,"455,7110549"
5532,11065,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"468,4633999"
5533,11067,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2021.0,31-Dec-21,9.0,"475,6843589"
5534,11069,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Diageo Plc,million litres,2016.0,31-Dec-16,4.0,"419,1717919"
5535,11071,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Diageo Plc,million litres,2017.0,31-Dec-17,5.0,"394,1215588"
5536,11073,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Diageo Plc,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"384,9929963"
5537,11075,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Diageo Plc,million litres,2019.0,31-12-19,7.0,"360,0375248"
5538,11077,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Diageo Plc,million litres,2020.0,31 12 2020,8.0,"361,6711327"
5539,11079,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Diageo Plc,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"362,207305"
5540,11081,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2016.0,31-12-16,4.0,"311,4647558"
5541,11083,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2017.0,31 12 2017,5.0,"311,6915861"
5542,11085,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2018.0,31 12 2018,6.0,"323,5627053"
5543,11087,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2019.0,31-Dec-19,7.0,"321,7371136"
5544,11089,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2020.0,31 12 2020,8.0,"326,8075481"
5545,11091,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"333,0658273"
5546,11093,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2016.0,"Saturday, 31 Dec 2016",4.0,"306,5660597"
5547,11095,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2017.0,31-Dec-17,5.0,"294,8506876"
5548,11097,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"309,8340401"
5549,11099,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"315,1159213"
5550,11101,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2020.0,31-12-20,8.0,"321,763985"
5551,11103,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"328,7439422"
5552,11105,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2016.0,31 12 2016,4.0,"283,9690039"
5553,11107,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2017.0,"Sun, 31 December 2017",5.0,"277,7403244"
5554,11109,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2018.0,31 12 2018,6.0,"277,4249242"
5555,11111,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2019.0,31-12-19,7.0,"276,3256778"
5556,11113,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2020.0,31 12 2020,8.0,"275,9455551"
5557,11115,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2021.0,31 12 2021,9.0,"278,5870163"
5558,11117,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2016.0,31-Dec-16,4.0,"342,7364221"
5559,11119,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2017.0,31-Dec-17,5.0,"335,7757436"
5560,11121,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2018.0,"Mon, 31 December 2018",6.0,"313,6535359"
5561,11123,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2019.0,31-Dec-19,7.0,"293,7408567"
5562,11125,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2020.0,31-12-20,8.0,"280,9358958"
5563,11127,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2021.0,31-Dec-21,9.0,"272,0978522"
5564,11129,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2016.0,31 12 2016,4.0,"124,1127236"
5565,11131,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"254,8612076"
5566,11133,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2018.0,31-12-18,6.0,"247,9430581"
5567,11135,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"238,1807438"
5568,11137,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2020.0,31-Dec-20,8.0,"238,9590313"
5569,11139,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"234,3244076"
5570,11141,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Super Bock Group SGPS SA,million litres,2021.0,31-12-21,9.0,"211,5707794"
5571,11143,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2016.0,31-12-16,4.0,"169,9538979"
5572,11145,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2017.0,31 12 2017,5.0,"167,9496"
5573,11147,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2018.0,31-Dec-18,6.0,"167,7402048"
5574,11149,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2019.0,31-12-19,7.0,"165,8995193"
5575,11151,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"201,5641915"
5576,11153,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2021.0,31-12-21,9.0,"210,1879694"
5577,11155,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2016.0,"Sat, 31 December 2016",4.0,"188,020347"
5578,11157,7.0,Alcoholic Drinks,13.0,1.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2017.0,31-12-17,5.0,"190,2629303"
